"CALLE";"NUMERO";"M2";"DOLARES";"U_S_M2";"AMBIENTES";"ANTIGUEDAD";"ORIENT";"BAULERA";"COCHERA";"BA�.OS";"LAVADERO";"TERRAZA";"BARRIO";"COMUNA";"LON";"LAT"
"2466";"CAPDEVILA";3400;56;105000;1875;2;4;"FRENTE";"No";"No";2;"Si";"No";"VILLA URQUIZA";12;-58.4936136287511;-34.5657183710043
"2467";"CAPDEVILA";3500;64;118000;1843.8;4;40;"CONTRAFRENTE";"No";"No";0;"No";"No";"VILLA URQUIZA";12;-58.4945741182236;-34.5643976632521
"2468";"CAPDEVILA";3500;66;105000;1590.9;3;33;"S/D";"No";"No";0;"No";"No";"VILLA URQUIZA";12;-58.4945741182236;-34.5643976632521
"2469";"CARABELAS";200;41;78000;1902.4;0;45;"FRENTE";"Si";"No";1;"No";"No";"SAN NICOLAS";1;-58.3802600404645;-34.6060279984594
"2470";"CARABOBO";100;33;69500;2106.1;0;0;"S/D";"No";"No";1;"No";"No";"FLORES";7;-58.4558819758754;-34.6280675328838
"2471";"CARABOBO";100;44;97000;2204.5;0;4;"FRENTE";"No";"No";1;"No";"Si";"FLORES";7;-58.4558819758754;-34.6280675328838
"2472";"CARABOBO";100;47;100000;2127.7;0;0;"CONTRAFRENTE";"No";"Si";1;"No";"Si";"FLORES";7;-58.4558819758754;-34.6280675328838
"2473";"CARABOBO";100;61;130000;2131.1;0;40;"FRENTE";"Si";"No";1;"No";"Si";"FLORES";7;-58.4558819758754;-34.6280675328838
"2474";"CARABOBO";100;81;179000;2209.9;0;40;"FRENTE";"Si";"No";2;"Si";"Si";"FLORES";7;-58.4558819758754;-34.6280675328838
"2475";"CARABOBO";100;98;155000;1581.6;0;50;"CONTRAFRENTE";"Si";"No";2;"Si";"No";"FLORES";7;-58.4558819758754;-34.6280675328838
"2476";"CARABOBO";300;45;110000;2444.4;0;16;"CONTRAFRENTE";"Si";"No";1;"Si";"Si";"FLORES";7;-58.454774187559;-34.6303349019512
"2477";"CARABOBO";300;46;94900;2063;0;20;"CONTRAFRENTE";"No";"No";1;"No";"Si";"FLORES";7;-58.454774187559;-34.6303349019512
"2478";"CARABOBO";400;92;175000;1902.2;5;44;"FRENTE";"No";"Si";3;"Si";"Si";"FLORES";7;-58.4542381773171;-34.6314259101676
"2479";"CARABOBO";500;100;155000;1550;0;8;"FRENTE";"No";"No";2;"Si";"Si";"PARQUE CHACABUCO";7;-58.4537206154353;-34.6324795971598
"2480";"CARABOBO";500;202;260000;1287.1;0;35;"FRENTE";"Si";"Si";2;"Si";"Si";"PARQUE CHACABUCO";7;-58.4537206154353;-34.6324795971598
"2481";"CARABOBO";600;55;75000;1363.6;0;40;"LATERAL";"No";"No";1;"Si";"No";"PARQUE CHACABUCO";7;-58.4532448772863;-34.6334429047795
"2482";"CARABOBO";1000;30;66500;2216.7;0;0;"S/D";"No";"No";1;"No";"Si";"PARQUE CHACABUCO";7;-58.4513015557179;-34.6373914238012
"2483";"CARACAS";100;65;99000;1523.1;0;50;"LATERAL";"Si";"No";1;"Si";"No";"FLORES";7;-58.4618939489931;-34.6272545963572
"2484";"CARACAS";100;113;175000;1548.7;0;50;"FRENTE";"No";"No";1;"Si";"Si";"FLORES";7;-58.4618939489931;-34.6272545963572
"2485";"CARACAS";200;40;61900;1547.5;0;40;"INTERNO";"No";"No";1;"No";"Si";"FLORES";7;-58.4621447009122;-34.6266802045494
"2486";"CARACAS";200;65;96000;1476.9;0;50;"FRENTE";"No";"No";2;"Si";"Si";"FLORES";7;-58.4621447009122;-34.6266802045494
"2487";"CARACAS";200;71;98000;1380.3;0;62;"FRENTE";"No";"No";1;"No";"No";"FLORES";7;-58.4621447009122;-34.6266802045494
"2488";"CARACAS";300;35;78000;2228.6;0;1;"S/D";"No";"No";1;"No";"Si";"FLORES";7;-58.4624203738387;-34.6260502109938
"2489";"CARACAS";300;55;108000;1963.6;0;30;"FRENTE";"No";"No";1;"No";"Si";"FLORES";7;-58.4624203738387;-34.6260502109938
"2490";"CARACAS";300;117;169000;1444.4;0;50;"S/D";"No";"Si";1;"Si";"No";"FLORES";7;-58.4624203738387;-34.6260502109938
"2491";"CARACAS";300;120;200000;1666.7;0;26;"FRENTE";"Si";"No";3;"Si";"Si";"FLORES";7;-58.4624203738387;-34.6260502109938
"2492";"CARACAS";300;126;205000;1627;0;20;"FRENTE";"Si";"Si";3;"No";"No";"FLORES";7;-58.4624203738387;-34.6260502109938
"2493";"CARACAS";400;57;92000;1614;0;65;"FRENTE";"No";"No";1;"No";"Si";"FLORES";7;-58.462924780249;-34.6249185380918
"2494";"CARACAS";500;38;79000;2078.9;0;0;"CONTRAFRENTE";"No";"No";1;"No";"No";"FLORES";7;-58.4634244537752;-34.6237926583644
"2495";"CARACAS";500;115;230000;2000;0;0;"FRENTE";"No";"Si";2;"No";"No";"FLORES";7;-58.4634244537752;-34.6237926583644
"2496";"CARACAS";700;40;78000;1950;0;35;"CONTRAFRENTE";"No";"No";1;"Si";"No";"FLORES";7;-58.4644559833248;-34.6214652351425
"2497";"CARACAS";700;58;90000;1551.7;0;33;"FRENTE";"No";"No";1;"No";"Si";"FLORES";7;-58.4644559833248;-34.6214652351425
"2498";"CARACAS";1000;30;58000;1933.3;0;NA;"CONTRAFRENTE";"No";"No";1;"No";"Si";"FLORES";7;-58.465922029126;-34.6185088255584
"2499";"CARACAS";1000;56;94500;1687.5;0;35;"S/D";"No";"No";1;"Si";"Si";"FLORES";7;-58.465922029126;-34.6185088255584
"2500";"CARACAS";1100;62;145000;2338.7;0;35;"FRENTE";"No";"No";1;"No";"Si";"FLORES";7;-58.4664556869527;-34.6174459039982
"2501";"CARACAS";1200;32;76000;2375;0;0;"FRENTE";"No";"No";1;"Si";"Si";"FLORES";7;-58.4667943466318;-34.6167715040966
"2502";"CARACAS";1200;39;85000;2179.5;0;0;"CONTRAFRENTE";"No";"No";1;"Si";"Si";"FLORES";7;-58.4667943466318;-34.6167715040966
"2503";"CARACAS";1500;48;100000;2083.3;3;35;"CONTRAFRENTE";"No";"No";1;"No";"Si";"VILLA GRAL. MITRE";11;-58.4693681383716;-34.613645240056
"2504";"CARACAS";2200;54;103000;1907.4;3;NA;"FRENTE";"No";"No";1;"No";"No";"VILLA GRAL. MITRE";11;-58.4748618045367;-34.6065636300341
"2505";"CARACAS";4500;65;155000;2384.6;3;3;"FRENTE";"No";"Si";1;"Si";"Si";"VILLA PUEYRREDON";12;-58.4941228648903;-34.5836989183461
"2506";"CARBAJAL";3900;39;79800;2046.2;2;45;"FRENTE";"No";"No";0;"No";"No";"VILLA ORTUZAR";15;-58.4678509310833;-34.576394652038
"2507";"CARBAJAL";3900;43;110000;2558.1;2;NA;"FRENTE";"No";"No";1;"No";"Si";"VILLA ORTUZAR";15;-58.4678509310833;-34.576394652038
"2508";"CARBAJAL";4100;38;115000;3026.3;1;0;"FRENTE";"Si";"Si";1;"No";"Si";"VILLA ORTUZAR";15;-58.469712276079;-34.5774498767369
"2509";"CARBAJAL";4100;41;142849;3484.1;1;NA;"FRENTE";"No";"No";0;"No";"Si";"VILLA ORTUZAR";15;-58.469712276079;-34.5774498767369
"2510";"CARCOVA DE LA";3500;34;88000;2588.2;2;56;"FRENTE";"No";"No";1;"Si";"Si";"RECOLETA";2;-58.4137491920109;-34.5945747472236
"2511";"CARHUE";100;120;170000;1416.7;4;8;"FRENTE";"No";"No";2;"No";"No";"LINIERS";9;-58.5248457040886;-34.6400849315744
"2512";"CARHUE";1300;48;133000;2770.8;2;0;"LATERAL";"No";"Si";1;"No";"Si";"LINIERS";9;-58.5205035111417;-34.6525673649646
"2513";"CARHUE";2400;80;85000;1062.5;3;NA;"S/D";"No";"No";0;"Si";"No";"MATADEROS";9;-58.5069767796364;-34.6632921942933
"2514";"CARRANZA, ANGEL JUSTINIANO";2200;94;238000;2531.9;4;20;"CONTRAFRENTE";"No";"Si";1;"Si";"Si";"PALERMO";14;-58.4341220600148;-34.5786505909961
"2515";"CARRANZA, ADOLFO P.";2700;78;122900;1575.6;3;30;"FRENTE";"No";"No";2;"No";"Si";"VILLA DEL PARQUE";11;-58.4818146705633;-34.6066069203933
"2516";"CARRANZA, ADOLFO P.";2900;51;130000;2549;2;NA;"FRENTE";"No";"Si";1;"Si";"Si";"VILLA DEL PARQUE";11;-58.4842816254131;-34.6078643794786
"2517";"CARRANZA, ANGEL JUSTINIANO";1300;31;59500;1919.4;0;30;"LATERAL";"No";"No";1;"No";"No";"CHACARITA";15;-58.4425595886472;-34.5860171309758
"2518";"CARRANZA, ANGEL JUSTINIANO";1300;34;100000;2941.2;0;0;"CONTRAFRENTE";"No";"No";0;"No";"Si";"CHACARITA";15;-58.4425595886472;-34.5860171309758
"2519";"CARRANZA, ANGEL JUSTINIANO";1400;57;124900;2191.2;0;38;"CONTRAFRENTE";"No";"No";1;"No";"Si";"PALERMO";14;-58.4415930677836;-34.5851754147428
"2520";"CARRANZA, ANGEL JUSTINIANO";2200;30;90000;3000;0;0;"CONTRAFRENTE";"No";"No";1;"Si";"No";"PALERMO";14;-58.4341220600148;-34.5786505909961
"2521";"CARRASCO";100;60;87000;1450;3;37;"FRENTE";"No";"No";1;"No";"Si";"VELEZ SARSFIELD";10;-58.4885347221569;-34.6346894177751
"2522";"CARRASCO";800;46;75000;1630.4;2;35;"FRENTE";"No";"No";1;"No";"No";"VELEZ SARSFIELD";10;-58.495976260669;-34.6288416674818
"2523";"CARRERAS, SANTIAGO de las";100;65;165000;2538.5;0;0;"FRENTE";"No";"Si";1;"Si";"Si";"VELEZ SARSFIELD";10;-58.4889658943592;-34.6369265130844
"2524";"CARRIL, SALVADOR MARIA DEL";2100;36;75000;2083.3;1;40;"FRENTE";"No";"No";1;"No";"No";"VILLA PUEYRREDON";12;-58.4887979759059;-34.584820986149
"2525";"CARRIL, SALVADOR MARIA DEL";3100;63;112000;1777.8;3;40;"FRENTE";"No";"No";1;"Si";"Si";"AGRONOMIA";15;-58.5006860310277;-34.5924030774632
"2526";"CARRIL, SALVADOR MARIA DEL";3200;67;165000;2462.7;3;3;"CONTRAFRENTE";"No";"No";2;"No";"Si";"AGRONOMIA";15;-58.5020387364473;-34.5932383828541
"2527";"CARRIL, SALVADOR MARIA DEL";3200;81;190000;2345.7;3;0;"CONTRAFRENTE";"Si";"No";2;"No";"Si";"AGRONOMIA";15;-58.5020387364473;-34.5932383828541
"2528";"CARRIL, SALVADOR MARIA DEL";3200;71;158000;2225.4;3;4;"CONTRAFRENTE";"No";"No";2;"No";"Si";"AGRONOMIA";15;-58.5020387364473;-34.5932383828541
"2529";"CASEROS";400;110;250000;2272.7;3;20;"FRENTE";"No";"Si";0;"No";"Si";"SAN TELMO";1;-58.3710146400353;-34.6265145242803
"2530";"CASEROS";600;110;240000;2181.8;4;20;"FRENTE";"No";"No";2;"Si";"Si";"BARRACAS";4;-58.3738336046759;-34.626915260133
"2531";"CASEROS";800;175;158000;902.9;5;0;"S/D";"No";"No";1;"No";"No";"BARRACAS";4;-58.3754634423444;-34.6274049750668
"2532";"CASEROS";900;130;160000;1230.8;0;95;"FRENTE";"No";"No";0;"No";"Si";"BARRACAS";4;-58.3764882708656;-34.6279629624114
"2533";"CASEROS";900;146;95000;650.7;5;100;"FRENTE";"No";"No";0;"No";"No";"BARRACAS";4;-58.3764882708656;-34.6279629624114
"2534";"CASEROS";1400;39;65000;1666.7;0;50;"CONTRAFRENTE";"No";"No";1;"No";"Si";"BARRACAS";4;-58.3824794059404;-34.6318744394847
"2535";"CASEROS";1400;52;75000;1442.3;0;35;"FRENTE";"No";"No";1;"Si";"No";"BARRACAS";4;-58.3824794059404;-34.6318744394847
"2536";"CASEROS";2300;45;69800;1551.1;0;30;"CONTRAFRENTE";"No";"No";1;"No";"Si";"PARQUE PATRICIOS";4;-58.3947764458585;-34.6352558463689
"2537";"CASEROS";2300;105;182000;1733.3;0;35;"FRENTE";"No";"No";0;"Si";"Si";"PARQUE PATRICIOS";4;-58.3947764458585;-34.6352558463689
"2538";"CASEROS";2400;87;130000;1494.3;0;35;"FRENTE";"Si";"No";1;"Si";"Si";"PARQUE PATRICIOS";4;-58.3958854095847;-34.6354979264182
"2539";"CASEROS";2600;90;112000;1244.4;0;80;"FRENTE";"No";"No";2;"No";"No";"PARQUE PATRICIOS";4;-58.3988623841329;-34.6360476691748
"2540";"CASEROS";3500;58;85000;1465.5;3;40;"LATERAL";"No";"No";0;"No";"No";"NUEVA POMPEYA";4;-58.4144852913527;-34.6387961383383
"2541";"CASEROS";3500;65;88000;1353.8;0;35;"LATERAL";"No";"No";0;"Si";"Si";"NUEVA POMPEYA";4;-58.4144852913527;-34.6387961383383
"2542";"CASEROS";4000;41;95000;2317.1;2;0;"FRENTE";"No";"No";0;"No";"Si";"NUEVA POMPEYA";4;-58.4208542865952;-34.6398688109272
"2543";"CASTAÑARES";1300;68;180000;2647.1;4;20;"FRENTE";"No";"No";1;"No";"Si";"PARQUE CHACABUCO";7;-58.4364809506581;-34.6369744835388
"2544";"CASTAÑARES";1800;50;149000;2980;1;5;"FRENTE";"No";"Si";1;"No";"No";"PARQUE CHACABUCO";7;-58.4424615059406;-34.6414654277824
"2545";"CASTAÑARES";4600;78;80000;1025.6;4;24;"FRENTE";"No";"No";2;"Si";"Si";"VILLA LUGANO";8;-58.4705411369615;-34.6651843014781
"2546";"CASTAÑARES";4800;37;55000;1486.5;2;30;"FRENTE";"No";"No";1;"Si";"Si";"VILLA LUGANO";8;-58.4723058842222;-34.666682512275
"2547";"CASTAÑARES";4900;55;55000;1000;3;20;"FRENTE";"No";"No";0;"No";"No";"VILLA LUGANO";8;-58.4730993757224;-34.667356164881
"2548";"CASTAÑEDA";1800;43;149000;3465.1;1;5;"S/D";"No";"Si";0;"No";"No";"BELGRANO";13;-58.4363658045831;-34.5542163282773
"2549";"CASTAÑEDA";1800;68;180000;2647.1;1;NA;"S/D";"No";"Si";0;"No";"No";"BELGRANO";13;-58.4363658045831;-34.5542163282773
"2550";"CASTAÑEDA";2000;224;1300000;5803.6;5;NA;"S/D";"Si";"Si";2;"Si";"Si";"BELGRANO";13;-58.4380875074006;-34.5524411145355
"2551";"CASTAÑEDA";2000;444;3800000;8558.6;5;NA;"S/D";"Si";"Si";4;"Si";"Si";"BELGRANO";13;-58.4380875074006;-34.5524411145355
"2552";"CASTELAR EMILIO";800;32;62000;1937.5;0;4;"CONTRAFRENTE";"No";"No";1;"Si";"Si";"VELEZ SARSFIELD";10;-58.4972647932569;-34.6298186079962
"2553";"CASTELLI";100;24;50000;2083.3;1;55;"FRENTE";"Si";"No";0;"No";"No";"BALVANERA";3;-58.4048317452807;-34.6088053164838
"2554";"CASTELLI";100;65;135000;2076.9;3;45;"FRENTE";"No";"No";0;"No";"No";"BALVANERA";3;-58.4048317452807;-34.6088053164838
"2555";"CASTELLI";300;136;200000;1470.6;4;40;"FRENTE";"No";"No";3;"No";"No";"BALVANERA";3;-58.4048214864852;-34.6064511123192
"2556";"CASTEX";3100;321;2400000;7476.6;8;NA;"FRENTE";"No";"Si";3;"Si";"Si";"PALERMO";14;-58.4029326057775;-34.5791695863768
"2557";"CASTEX";3200;288;980000;3402.8;5;30;"FRENTE";"Si";"Si";3;"Si";"Si";"PALERMO";14;-58.4039910604995;-34.5791056567957
"2558";"CASTEX";3200;400;1500000;3750;5;32;"FRENTE";"No";"No";0;"Si";"No";"PALERMO";14;-58.4039910604995;-34.5791056567957
"2559";"CASTEX";3300;20;62500;3125;1;NA;"S/D";"No";"No";1;"No";"No";"PALERMO";14;-58.4047436579593;-34.5787413384937
"2560";"CASTEX";3300;25;56000;2240;0;45;"INTERNO";"No";"No";1;"No";"No";"PALERMO";14;-58.4047436579593;-34.5787413384937
"2561";"CASTEX";3300;184;610000;3315.2;4;21;"FRENTE";"Si";"Si";0;"Si";"Si";"PALERMO";14;-58.4047436579593;-34.5787413384937
"2562";"CASTEX";3400;88;240000;2727.3;4;35;"FRENTE";"No";"Si";1;"Si";"Si";"PALERMO";14;-58.406087472191;-34.577937362716
"2563";"CASTILLA, RAMON, MARISCAL";2800;298;1650000;5536.9;5;NA;"S/D";"Si";"Si";4;"Si";"Si";"PALERMO";14;-58.4013041656831;-34.5809666449325
"2564";"CASTILLO";100;30;98000;3266.7;1;0;"FRENTE";"No";"Si";1;"No";"Si";"VILLA CRESPO";15;-58.4312345395199;-34.5989115189816
"2565";"CASTILLO";100;32;73000;2281.3;1;NA;"CONTRAFRENTE";"No";"No";1;"No";"Si";"VILLA CRESPO";15;-58.4312345395199;-34.5989115189816
"2566";"CASTILLO";100;58;127000;2189.7;2;1;"CONTRAFRENTE";"No";"Si";1;"No";"Si";"VILLA CRESPO";15;-58.4312345395199;-34.5989115189816
"2567";"CASTILLO";100;62;127000;2048.4;2;1;"S/D";"No";"No";0;"No";"Si";"VILLA CRESPO";15;-58.4312345395199;-34.5989115189816
"2568";"CASTILLO";200;124;247000;1991.9;5;0;"FRENTE";"No";"Si";3;"Si";"Si";"VILLA CRESPO";15;-58.4320229852124;-34.5980727325584
"2569";"CASTILLO";500;43;128000;2976.7;3;40;"LATERAL";"No";"Si";1;"Si";"No";"VILLA CRESPO";15;-58.4343749611243;-34.5955621753018
"2570";"CASTILLO";1100;62;217301;3504.9;3;0;"CONTRAFRENTE";"No";"Si";1;"No";"Si";"VILLA CRESPO";15;-58.4392214581326;-34.5912033138446
"2571";"CASTILLO";2900;68;145000;2132.4;0;2;"FRENTE";"No";"No";1;"Si";"Si";"PARQUE PATRICIOS";4;-58.404234486145;-34.6344973020843
"2572";"CASTILLO";3200;65;140000;2153.8;0;6;"FRENTE";"Si";"Si";2;"Si";"Si";"PARQUE PATRICIOS";4;-58.4091904912738;-34.6355680406697
"2573";"CASTILLO CATULO";2900;68;145000;2132.4;4;2;"FRENTE";"No";"Si";1;"Si";"Si";"PARQUE PATRICIOS";4;-58.404234486145;-34.6344973020843
"2574";"CASTILLO CATULO";3000;36;58000;1611.1;0;0;"CONTRAFRENTE";"No";"No";0;"No";"No";"PARQUE PATRICIOS";4;-58.4058091814825;-34.6348489840014
"2575";"CASTILLO CATULO";3100;70;95000;1357.1;0;37;"FRENTE";"No";"No";1;"No";"Si";"PARQUE PATRICIOS";4;-58.4077039460023;-34.6352519190536
"2576";"CASTRO";110;26;73721;2835.4;2;NA;"S/D";"No";"No";0;"No";"No";"ALMAGRO";5;-58.4203853801636;-34.6176642978582
"2577";"CASTRO";500;42;79500;1892.9;0;40;"FRENTE";"No";"No";1;"Si";"No";"ALMAGRO";5;-58.4205489258459;-34.6176659376008
"2578";"CASTRO";900;71;157921;2224.2;1;NA;"FRENTE";"No";"No";0;"No";"No";"BOEDO";5;-58.4203581471959;-34.6227978946911
"2579";"CASTRO";1100;25;67767;2710.7;1;NA;"INTERNO";"No";"No";0;"No";"No";"BOEDO";5;-58.4200951550913;-34.625983724751
"2580";"CASTRO";1100;32;139686;4365.2;1;NA;"INTERNO";"No";"No";0;"No";"No";"BOEDO";5;-58.4200951550913;-34.625983724751
"2581";"CASTRO";1100;43;145930;3393.7;1;NA;"CONTRAFRENTE";"No";"No";0;"No";"No";"BOEDO";5;-58.4200951550913;-34.625983724751
"2582";"CASTRO";1100;50;231116;4622.3;2;NA;"CONTRAFRENTE";"No";"No";0;"No";"No";"BOEDO";5;-58.4200951550913;-34.625983724751
"2583";"CASTRO";1100;55;85000;1545.5;3;44;"FRENTE";"No";"No";1;"No";"No";"BOEDO";5;-58.4200951550913;-34.625983724751
"2584";"CASTRO";1100;85;365291;4297.5;2;NA;"CONTRAFRENTE";"No";"No";0;"Si";"Si";"BOEDO";5;-58.4200951550913;-34.625983724751
"2585";"CASTRO";1100;93;230116;2474.4;2;NA;"S/D";"No";"No";0;"No";"No";"BOEDO";5;-58.4200951550913;-34.625983724751
"2586";"CASTRO";1700;52;78000;1500;3;30;"FRENTE";"No";"No";1;"No";"No";"BOEDO";5;-58.4190769181445;-34.6330772621791
"2587";"CASTRO BARROS";800;42;90000;2142.9;2;0;"CONTRAFRENTE";"No";"Si";1;"Si";"Si";"ALMAGRO";5;-58.4192669493762;-34.6211526815858
"2588";"CASTRO BARROS";800;300;295000;983.3;3;35;"FRENTE";"No";"No";0;"Si";"Si";"ALMAGRO";5;-58.4192669493762;-34.6211526815858
"2589";"CASTRO BARROS";1100;66;160000;2424.2;3;0;"FRENTE";"No";"No";2;"No";"Si";"BOEDO";5;-58.4186715681526;-34.625776781183
"2590";"CASTRO EMILIO";4900;60;145000;2416.7;3;0;"FRENTE";"No";"Si";1;"No";"Si";"VILLA LURO";10;-58.4938370445522;-34.6430834627187
"2591";"CASTRO EMILIO";5000;60;140000;2333.3;3;0;"FRENTE";"No";"Si";0;"No";"Si";"VILLA LURO";10;-58.4953078779683;-34.6433052331002
"2592";"CASTRO, BARROS";100;57;119000;2087.7;3;15;"CONTRAFRENTE";"No";"No";0;"No";"No";"ALMAGRO";5;-58.420481125762;-34.6131045910362
"2593";"CASTRO, BARROS";100;63;127000;2015.9;3;4;"S/D";"No";"No";2;"Si";"No";"ALMAGRO";5;-58.420481125762;-34.6131045910362
"2594";"CASTRO, BARROS";200;35;61500;1757.1;2;35;"INTERNO";"No";"No";1;"Si";"No";"ALMAGRO";5;-58.4201732949928;-34.6145900185244
"2595";"CASTRO, BARROS";200;72;170000;2361.1;3;30;"CONTRAFRENTE";"No";"No";1;"Si";"Si";"ALMAGRO";5;-58.4201732949928;-34.6145900185244
"2596";"CASTRO, BARROS";300;40;85500;2137.5;0;4;"CONTRAFRENTE";"No";"No";1;"No";"Si";"ALMAGRO";5;-58.4199248798532;-34.6157940387035
"2597";"CASTRO, BARROS";300;60;145000;2416.7;3;NA;"FRENTE";"No";"Si";1;"Si";"Si";"ALMAGRO";5;-58.4199248798532;-34.6157940387035
"2598";"CASTRO, BARROS";300;82;125000;1524.4;4;60;"FRENTE";"No";"No";1;"Si";"Si";"ALMAGRO";5;-58.4199248798532;-34.6157940387035
"2599";"CASTRO, BARROS";500;31;73500;2371;1;0;"S/D";"No";"No";1;"No";"No";"ALMAGRO";5;-58.4195436055729;-34.6175352538577
"2600";"CASTRO, BARROS";500;39;74000;1897.4;1;NA;"S/D";"No";"No";0;"No";"No";"ALMAGRO";5;-58.4195436055729;-34.6175352538577
"2601";"CASTRO, BARROS";600;48;104000;2166.7;2;5;"CONTRAFRENTE";"No";"Si";1;"No";"No";"ALMAGRO";5;-58.4194653708328;-34.618765484973
"2602";"CASTRO, BARROS";800;42;90000;2142.9;2;0;"CONTRAFRENTE";"No";"Si";1;"Si";"Si";"ALMAGRO";5;-58.4192669493762;-34.6211526815858
"2603";"CASTRO, BARROS";800;300;295000;983.3;3;35;"S/D";"No";"No";0;"No";"Si";"ALMAGRO";5;-58.4192669493762;-34.6211526815858
"2604";"CASTRO, BARROS";900;70;104000;1485.7;3;NA;"CONTRAFRENTE";"No";"No";1;"No";"No";"BOEDO";5;-58.4191151313745;-34.6226632999812
"2605";"CASTRO, BARROS";1100;39;66000;1692.3;0;NA;"S/D";"No";"No";0;"No";"No";"BOEDO";5;-58.4186715681526;-34.625776781183
"2606";"CASTRO, BARROS";1100;46;105000;2282.6;2;0;"CONTRAFRENTE";"No";"No";1;"Si";"Si";"BOEDO";5;-58.4186715681526;-34.625776781183
"2607";"CASTRO, BARROS";1100;54;99000;1833.3;2;NA;"CONTRAFRENTE";"No";"No";0;"No";"No";"BOEDO";5;-58.4186715681526;-34.625776781183
"2608";"CASTRO, BARROS";1100;66;156000;2363.6;3;0;"FRENTE";"No";"No";1;"No";"No";"BOEDO";5;-58.4186715681526;-34.625776781183
"2609";"CASTRO, BARROS";1100;78;150000;1923.1;3;NA;"FRENTE";"No";"No";2;"No";"No";"BOEDO";5;-58.4186715681526;-34.625776781183
"2610";"CASTRO, BARROS";1300;42;95000;2261.9;2;0;"CONTRAFRENTE";"Si";"No";1;"No";"No";"BOEDO";5;-58.4181086435372;-34.6281904518927
"2611";"CASTRO, BARROS";1500;45;91000;2022.2;2;0;"FRENTE";"No";"No";0;"Si";"Si";"BOEDO";5;-58.4176100148052;-34.6303278623763
"2612";"CASTRO, BARROS";2000;50;85000;1700;0;30;"CONTRAFRENTE";"No";"No";0;"Si";"Si";"BOEDO";5;-58.4177528045119;-34.6362069962126
"2613";"CASTRO, BARROS";2100;62;75000;1209.7;2;NA;"FRENTE";"No";"No";0;"Si";"No";"BOEDO";5;-58.4174644740152;-34.6371550968066
"2614";"CASTRO, BARROS";2200;46;90000;1956.5;2;NA;"FRENTE";"No";"Si";1;"No";"Si";"BOEDO";5;-58.4171506724142;-34.6382718546558
"2615";"CASTRO, EMILIO";4900;74;142000;1918.9;0;40;"FRENTE";"Si";"No";1;"No";"Si";"VILLA LURO";10;-58.4938370445522;-34.6430834627187
"2616";"CATAMARCA";100;39;60000;1538.5;2;NA;"S/D";"No";"No";1;"No";"Si";"BALVANERA";3;-58.407180810881;-34.6113279809291
"2617";"CATAMARCA";100;68;109000;1602.9;3;16;"CONTRAFRENTE";"No";"No";0;"No";"No";"BALVANERA";3;-58.407180810881;-34.6113279809291
"2618";"CATAMARCA";100;120;140000;1166.7;4;83;"FRENTE";"No";"No";2;"No";"Si";"BALVANERA";3;-58.407180810881;-34.6113279809291
"2619";"CATAMARCA";100;135;165000;1222.2;4;84;"FRENTE";"Si";"No";2;"Si";"No";"BALVANERA";3;-58.407180810881;-34.6113279809291
"2620";"CATAMARCA";200;29;50000;1724.1;2;60;"LATERAL";"No";"No";0;"No";"No";"BALVANERA";3;-58.4067941801895;-34.6124385592996
"2621";"CATAMARCA";200;30;47900;1596.7;2;40;"CONTRAFRENTE";"No";"No";1;"No";"No";"BALVANERA";3;-58.4067941801895;-34.6124385592996
"2622";"CATAMARCA";200;43;71000;1651.2;3;30;"CONTRAFRENTE";"No";"No";0;"No";"No";"BALVANERA";3;-58.4067941801895;-34.6124385592996
"2623";"CATAMARCA";200;48;75000;1562.5;3;25;"S/D";"No";"No";1;"No";"No";"BALVANERA";3;-58.4067941801895;-34.6124385592996
"2624";"CATAMARCA";200;64;103000;1609.4;3;55;"FRENTE";"Si";"No";1;"Si";"Si";"BALVANERA";3;-58.4067941801895;-34.6124385592996
"2625";"CATAMARCA";200;69;89000;1289.9;3;45;"CONTRAFRENTE";"No";"No";0;"Si";"No";"BALVANERA";3;-58.4067941801895;-34.6124385592996
"2626";"CATAMARCA";200;80;67000;837.5;4;90;"LATERAL";"No";"No";1;"Si";"No";"BALVANERA";3;-58.4067941801895;-34.6124385592996
"2627";"CATAMARCA";300;57;80000;1403.5;3;NA;"S/D";"Si";"No";1;"No";"No";"BALVANERA";3;-58.4063941064208;-34.613572635301
"2628";"CATAMARCA";400;33;66000;2000;1;0;"FRENTE";"No";"No";1;"Si";"No";"BALVANERA";3;-58.4060437362451;-34.6147452655627
"2629";"CATAMARCA";400;47;99900;2125.5;2;0;"CONTRAFRENTE";"No";"No";1;"Si";"No";"BALVANERA";3;-58.4060437362451;-34.6147452655627
"2630";"CATAMARCA";400;60;85000;1416.7;3;NA;"CONTRAFRENTE";"No";"No";0;"No";"No";"BALVANERA";3;-58.4060437362451;-34.6147452655627
"2631";"CATAMARCA";500;32;86500;2703.1;1;6;"FRENTE";"No";"No";0;"No";"No";"BALVANERA";3;-58.4056660749908;-34.6160351769846
"2632";"CATAMARCA";500;33;77000;2333.3;1;5;"FRENTE";"No";"No";0;"No";"No";"BALVANERA";3;-58.4056660749908;-34.6160351769846
"2633";"CATAMARCA";500;40;98000;2450;1;0;"FRENTE";"No";"No";0;"Si";"No";"BALVANERA";3;-58.4056660749908;-34.6160351769846
